"Match Id","Series Id","Event Name","Map Name","Team 1 Id","Team 1 Name","Team 2 Id","Team 2 Name","Team 1 Score","Team 2 Score","Win Condition","Date","Team 1 Player Ids","Team 2 Player Ids","Total Count"
32171,15502,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4351,"Ukelele",353,"Ovation eSports",2,13,"standard","2021-07-20T00:00:00.000Z","[16448,16448,16448,16448,16448,16450,16450,16450,16450,16450,16451,16451,16451,16451,16451,16452,16452,16452,16452,16452,16449,16449,16449,16449,16449]","[10643,343,9229,2409,6345,10643,343,9229,2409,6345,10643,343,9229,2409,6345,10643,343,9229,2409,6345,10643,343,9229,2409,6345]",4888
32198,15511,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",368,"iPon Team Horizon Reapers",816,"Mustang Gaming",13,2,"standard","2021-07-20T00:00:00.000Z","[1673,936,936,936,936,936,1222,1222,1222,1222,1222,14409,14409,14409,14409,14409,3632,3632,3632,3632,3632,1673,1673,1673,1673]","[4025,4006,4025,15875,4008,15492,4006,4025,15875,4008,15492,4006,4025,15875,4008,15492,4006,4025,15875,4008,15492,4006,15875,4008,15492]",4888
31660,15329,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",1832,"Humanity Esport",4285,"ayaya",1,13,"standard","2021-07-20T00:00:00.000Z","[115,12303,12303,12303,12303,12303,2511,2511,2511,2511,2511,7809,7809,7809,7809,7809,10461,10461,10461,10461,10461,115,115,115,115]","[9402,4898,579,16247,9350,9402,4898,579,16247,9350,9402,4898,579,16247,9350,9402,4898,579,16247,9350,9402,4898,579,16247,9350]",4888
31732,15353,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",3041,"Shield Esport",3839,"FARMERS (EU)",11,13,"standard","2021-07-20T00:00:00.000Z","[7507,7507,7507,7507,7507,15089,15089,15089,15089,15089,15087,15087,15087,15087,15087,9173,9173,9173,9173,9173,10439,10439,10439,10439,10439]","[14867,14865,14866,9523,14864,14867,14865,14866,9523,14864,14867,14865,14866,9523,14864,14867,14865,14866,9523,14864,14867,14865,14866,9523,14864]",4888
31909,15412,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4329,"ASCENSION",3195,"qz",0,13,"standard","2021-07-20T00:00:00.000Z","[16351,16348,16348,16348,16348,16350,16350,16350,16350,16350,16349,16349,16349,16349,16349,16352,16352,16352,16352,16352,16351,16348,16351,16351,16351]","[1876,3127,7621,2684,1876,7622,3127,7621,2684,1876,7622,3127,7621,2684,1876,7622,3127,7621,2684,1876,7622,7622,3127,7621,2684]",4888
31513,15280,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",2899,"capri sun",3952,"Bonsoir",8,13,"standard","2021-07-20T00:00:00.000Z","[7610,7610,7610,7610,7610,16159,16159,16159,16159,16159,7611,7611,7611,7611,7611,12835,12835,12835,12835,12835,16160,16160,16160,16160,16160]","[12822,6355,58,64,950,12822,6355,58,64,950,12822,6355,58,64,950,12822,6355,58,64,950,12822,6355,58,64,950]",4888
31570,15299,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",497,"ehehxd",4259,"Hai IQ",13,0,"standard","2021-07-20T00:00:00.000Z","[3991,635,635,635,635,1991,1991,1991,1991,1991,2741,2741,2741,2741,2741,1827,1827,1827,1827,1827,3991,635,3991,3991,3991]","[7979,16201,10410,16200,7979,16202,16201,10410,16200,7979,16202,16201,10410,16200,7979,16202,16201,10410,16200,7979,16202,16202,16201,10410,16200]",4888
31816,15381,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4313,"EDGE",2591,"Excel Esports",2,13,"standard","2021-07-20T00:00:00.000Z","[14796,16321,16321,16321,16321,16321,16322,16322,16322,16322,16322,16320,16320,16320,16320,16320,9234,9234,9234,9234,9234,14796,14796,14796,14796]","[697,351,378,564,697,53,351,378,564,697,53,351,378,564,697,53,351,378,564,697,53,351,378,564,53]",4888
31555,15294,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4260,"Felix and Friends",4261,"5mancore",13,2,"standard","2021-07-20T00:00:00.000Z","[6317,6461,6461,6461,6461,7590,7590,7590,7590,7590,2651,2651,2651,2651,2651,6317,6317,6317,6461,6317,1442,1442,1442,1442,1442]","[16193,16192,16194,16193,16195,16191,16192,16194,16193,16195,16191,16192,16194,16193,16195,16191,16192,16194,16191,16195,16191,16192,16194,16193,16195]",4888
31615,15314,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",1743,"ayned",2456,"Dark Tigers",1,13,"standard","2021-07-20T00:00:00.000Z","[7598,7596,7570,7570,7570,7570,7570,7596,7596,7596,7596,11760,11760,11760,11760,11760,7599,7599,7599,7599,7599,7598,7598,7598,7598]","[243,2729,8938,243,1884,839,2729,8938,243,1884,839,2729,839,1884,243,8938,2729,839,1884,243,8938,2729,839,1884,8938]",4888
31798,15375,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",258,"Nexus Gaming",1558,"NoFear",7,13,"standard","2021-07-20T00:00:00.000Z","[1888,10504,10504,10504,10504,4211,4211,4211,4211,4211,10502,10502,10502,10502,10502,3631,3631,3631,3631,3631,1888,1888,1888,1888,10504]","[5641,1193,1221,2647,5641,589,1193,1221,2647,5641,589,1193,1221,2647,5641,589,1193,1221,2647,5641,589,1193,1221,2647,589]",4888
31854,15394,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4321,"Delete Kayo",4322,"Aimbot Astronauts",11,13,"standard","2021-07-20T00:00:00.000Z","[16420,16420,16420,16421,16421,16421,16421,16421,16422,16422,16422,16420,16422,16422,15170,15170,15170,15170,15170,4213,4213,4213,4213,4213,16420]","[16424,16425,7353,7301,16423,16424,16425,7353,7301,16423,16424,7301,16425,7353,7301,16423,16424,16425,7353,7301,16423,7353,16424,16425,16423]",4888
31516,15281,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4246,"gso",2849,"dgen",13,3,"standard","2021-07-20T00:00:00.000Z","[16154,16155,16155,16155,16155,16158,16158,16158,16158,16158,16154,16155,16154,16154,16154,16157,16157,16157,16157,16157,16156,16156,16156,16156,16156]","[11777,11777,11776,11774,11775,11778,11777,11776,11774,11775,11778,11778,11776,11774,11775,11778,11777,11776,11774,11775,11778,11777,11776,11774,11775]",4888
31639,15322,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Split",1648,"Ignite (Inactive)",169,"Chakalaka",6,13,"standard","2021-07-20T00:00:00.000Z","[7967,7967,7967,7967,7967,7538,4941,7538,7538,7538,7538,7263,7263,7263,7263,7263,2153,2153,2153,2153,2153,4941,4941,4941,4941]","[544,5662,2375,1290,1853,5662,544,2375,1290,1853,544,5662,2375,1290,1853,544,5662,2375,1290,1853,544,5662,2375,1290,1853]",4888
31734,15354,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Bind",4297,"M8 Esports",4298,"Guards of Elysium",13,8,"standard","2021-07-20T00:00:00.000Z","[3997,16273,16273,16273,16273,16273,16271,16271,16271,16271,16271,7813,7813,7813,7813,7813,3997,3997,3997,3997,16272,16272,16272,16272,16272]","[16275,16276,16274,16275,16277,16278,16276,16274,16275,16277,16278,16276,16274,16275,16277,16278,16276,16274,16277,16278,16276,16274,16275,16277,16278]",4888
31600,15309,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",3926,"rööcivarkaat",3934,"Reject$",0,13,"standard","2021-07-20T00:00:00.000Z","[15110,15111,15111,15111,15111,15111,15110,15110,15110,15110,15107,15107,15107,15107,15107,15109,15109,15109,15109,15109,7534,7534,7534,7534,7534]","[4186,636,991,1828,1538,4186,636,991,1828,1538,636,991,1828,1538,4186,636,991,1828,1538,4186,636,991,1828,1538,4186]",4888
31903,15410,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4326,"Spirit Gaming",4327,"9 Bedes",13,1,"standard","2021-07-20T00:00:00.000Z","[16342,16342,16342,16342,16338,16338,16338,16338,16341,16338,16340,16340,16340,16340,16340,16339,16339,16339,16341,16339,16341,16339,16341,16342,16341]","[16347,16343,16344,16345,16346,16347,16343,16344,16345,16345,16346,16347,16343,16344,16345,16346,16347,16343,16344,16344,16347,16345,16346,16346,16343]",4888
31852,15393,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4320,"PRACC",1167,"KPI Gaming",1,13,"standard","2021-07-20T00:00:00.000Z","[16416,16416,16416,16416,16416,16418,16418,16418,16418,16418,16415,16415,16415,16415,16415,16417,16417,16417,16417,16417,16419,16419,16419,16419,16419]","[5436,5435,57,2425,2034,5436,5435,57,2425,2034,5436,5435,57,2425,2034,5436,5435,57,2425,2034,5436,5435,57,2425,2034]",4888
31644,15324,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4279,"Pomidorki W Louis",4280,"LvL Up Esport",13,1,"standard","2021-07-20T00:00:00.000Z","[2561,2561,2561,2561,2561,2433,2433,2433,2433,2433,418,418,418,418,418,1168,1168,1168,1168,1168,7704,7704,7704,7704,7704]","[9240,11757,7919,7458,7452,9240,11757,7919,7458,7452,9240,11757,7919,7458,7452,9240,11757,7919,7458,7452,9240,11757,7919,7458,7452]",4888
31618,15315,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",2839,"ATREUS",1731,"EGN Esports",6,13,"standard","2021-07-20T00:00:00.000Z","[16227,16227,11736,11736,11736,11736,11736,12952,12952,12952,12952,12952,11735,11735,11735,11735,11735,16226,16226,16226,16226,16226,16227,16227,16227]","[1275,7615,7615,1275,185,4642,9415,7615,1275,185,4642,9415,9415,4642,185,1275,7615,9415,4642,185,1275,7615,9415,4642,185]",4888
32201,15512,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Split",3662,"WiLD MultiGaming",1176,"Babos Gaming",13,7,"standard","2021-07-20T00:00:00.000Z","[2210,551,551,551,551,551,2210,2210,2210,2210,2252,2252,2252,2252,2252,2227,2227,2227,2227,2227,4976,4976,4976,4976,4976]","[5470,16474,16473,7750,5468,5470,16474,16473,7750,5468,16474,16473,7750,5468,5470,16474,16473,7750,5468,5470,16474,16473,7750,5468,5470]",4888
31828,15385,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Breeze",4316,"Ghostly Sinners",3550,"AREA",4,13,"standard","2021-07-20T00:00:00.000Z","[16327,16327,16327,16327,16327,16329,16329,16329,16329,16329,16330,16330,16330,16330,16330,16328,16328,16328,16328,16328,16331,16331,16331,16331,16331]","[3175,1236,316,5397,595,3175,1236,316,5397,595,3175,1236,316,5397,595,3175,1236,316,5397,595,3175,1236,316,5397,595]",4888
31849,15392,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4319,"Snow Kids",3647,"driveBy",7,13,"standard","2021-07-20T00:00:00.000Z","[16410,16411,16411,16411,16411,16411,16414,16414,16414,16414,16414,16413,16413,16413,16413,16413,16412,16412,16412,16412,16412,16410,16410,16410,16410]","[16409,14019,8940,8941,1107,16409,14019,8940,8941,1107,16409,14019,8940,8941,1107,16409,14019,8940,8941,1107,16409,14019,8940,8941,1107]",4888
31606,15311,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Split",4275,"kryzys",1012,"Megastitut",7,13,"standard","2021-07-20T00:00:00.000Z","[16223,16225,16225,16225,16225,16225,16224,16224,16224,16224,16224,12935,12935,12935,12935,12935,16222,16222,16222,16222,16222,16223,16223,16223,16223]","[190,4836,4835,4834,356,190,4836,4835,4834,356,190,4836,4835,4834,356,190,4836,4835,4834,356,190,4836,4835,4834,356]",4888
32192,15509,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4355,"1N eSport",4356,"HmmEscuta",13,3,"standard","2021-07-20T00:00:00.000Z","[2051,16462,16462,16462,16462,16462,16461,16461,16461,16461,16461,16468,16468,16468,16468,16468,16460,16460,16460,16460,16460,2051,2051,2051,2051]","[16466,16464,16463,16465,16466,16467,16464,16463,16465,16466,16467,16464,16463,16465,16466,16467,16464,16463,16465,16466,16467,16464,16463,16465,16467]",4888
31560,15296,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4262,"Nope",2481,"FlashDash",0,13,"standard","2021-07-20T00:00:00.000Z","[16197,11713,16199,16199,16199,16199,16199,16198,16198,16198,16198,16198,16197,16197,16197,16197,16196,16196,16196,16196,16196,11713,11713,11713,11713]","[10521,14826,5517,10520,10521,7981,14826,5517,10520,10521,7981,14826,5517,10520,7981,14826,5517,10520,10521,7981,14826,5517,10520,10521,7981]",4888
31636,15321,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Bind",4278,"Hi Shin",123,"Team Queso",7,13,"standard","2021-07-20T00:00:00.000Z","[16232,16231,16231,16231,16231,16234,16234,16234,16234,16234,16235,16235,16235,16235,16235,16231,16236,16236,16236,16236,16236,16232,16232,16232,16232]","[7322,7401,2289,324,7322,7991,7401,2289,324,7322,7991,7401,2289,324,7322,7991,7991,7401,2289,324,7322,7991,7401,2289,324]",4888
31584,15304,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4268,"Psycho Family",477,"Winfinity",11,13,"standard","2021-07-20T00:00:00.000Z","[11821,11821,11821,11821,11823,11823,11823,11823,11823,11822,11822,11822,11822,11822,11819,11819,11819,11819,11819,11818,11818,11818,11818,11818,11821]","[402,840,842,1143,1134,402,840,842,1143,1134,402,840,842,1143,1134,402,840,842,1143,1134,402,840,842,1143,1134]",4888
31603,15310,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4274,"Equipe",4273,"logicialat",13,0,"standard","2021-07-20T00:00:00.000Z","[7300,7300,7300,7300,7300,11984,11984,11984,11984,11984,2419,2419,2419,2419,2419,3073,3073,3073,3073,3073,907,907,907,907,907]","[16217,16220,16218,16219,16221,16217,16220,16218,16219,16221,16217,16220,16218,16219,16221,16217,16220,16218,16219,16221,16217,16220,16218,16219,16221]",4888
31894,15407,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4309,"OLD DOGS",4310,"Stinky Boys",13,2,"standard","2021-07-20T00:00:00.000Z","[14766,2302,2302,2302,2302,4946,4946,4946,4946,4946,14768,14768,14768,14768,14768,4947,4947,4947,4947,4947,14766,14766,2302,14766,14766]","[16312,16311,16312,16310,16309,16313,16311,16312,16310,16309,16313,16311,16312,16310,16309,16313,16311,16312,16310,16309,16313,16311,16313,16310,16309]",4888
31990,15442,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Split",3937,"BLXST",4317,"StinkyGuys",10,13,"standard","2021-07-20T00:00:00.000Z","[2133,2133,2133,2133,2133,10618,10618,10618,10618,10618,12818,12818,12818,12818,12818,10622,10622,10622,10622,10622,10620,10620,10620,10620,10620]","[337,6755,2861,9200,2856,337,6755,2861,9200,2856,337,6755,2861,9200,2856,337,6755,2861,9200,2856,337,6755,2861,9200,2856]",4888
32176,15504,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4352,"eXiLe Legion",4353,"webSPELL Gaming",6,13,"standard","2021-07-20T00:00:00.000Z","[16453,16453,16453,16454,16454,16454,16454,16454,16457,16457,16457,16457,16457,16456,16456,16456,16456,16456,16455,16455,16455,16455,16455,16453,16453]","[7951,495,3168,16458,12999,7951,495,3168,16458,12999,7951,495,3168,16458,12999,7951,495,3168,16458,12999,7951,495,3168,12999,16458]",4888
31578,15302,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4265,"Woof Woof (EU)",4266,"Angry Bats",13,9,"standard","2021-07-20T00:00:00.000Z","[51,1736,1736,1736,1736,1736,2831,2831,2831,2831,2831,16204,16204,16204,16204,16204,16205,16205,16205,16205,16205,51,51,51,51]","[16207,16206,16209,11767,16207,16208,16206,16209,11767,16207,16208,16206,16209,11767,16207,16208,16206,16209,11767,16207,16208,16206,16209,11767,16208]",4888
31566,15298,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",3321,"Project A (Inactive)",7,"MTP Esport",10,13,"standard","2021-07-20T00:00:00.000Z","[1807,1807,1807,1807,1807,7421,7421,7421,7421,7421,11710,11710,11710,11710,11710,2989,2989,2989,2989,2989,2392,2392,2392,2392,2392]","[7605,4829,2931,2216,2623,7605,4829,2931,2216,2623,7605,4829,2931,2216,2623,7605,4829,2931,2216,2623,7605,4829,2931,2216,2623]",4888
32194,15510,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4357,"KOIFISH",2654,"LDN UTD",16,14,"standard","2021-07-20T00:00:00.000Z","[12755,12755,12755,12755,12755,16470,16470,16470,16470,16470,16471,16471,16471,16471,16471,16469,16469,16469,16469,16469,16472,16472,16472,16472,16472]","[2812,1894,1816,738,1704,2812,1894,1816,738,1704,2812,1894,1816,738,1704,2812,1894,1816,738,1704,2812,1894,1816,738,1704]",4888
31542,15290,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4255,"Peepolads",1158,"SurrealpLay",10,13,"standard","2021-07-20T00:00:00.000Z","[16175,16175,16179,16179,16179,16179,16179,16177,16177,16177,16177,16177,16176,16176,16176,16176,16176,16178,16178,16178,16178,16178,16175,16175,16175]","[5392,4927,1786,5388,14452,5392,4927,1786,5388,14452,5392,4927,1786,5388,14452,5392,4927,1786,5388,14452,5392,4927,1786,5388,14452]",4888
31557,15295,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",3910,"NowyTowiec",1051,"ShadowzGG",13,4,"standard","2021-07-20T00:00:00.000Z","[381,381,11717,11717,11717,11717,381,11717,2496,2496,2496,2496,2496,15086,15086,15086,15086,15086,11918,11918,11918,11918,11918,381,381]","[15208,14194,7873,15070,15072,15208,15070,14194,7873,15070,15072,15208,14194,7873,15070,15072,15208,14194,7873,15070,15072,15208,14194,15072,7873]",4888
32203,15513,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",4358,"Karutis",3488,"Duck Gaming",7,13,"standard","2021-07-20T00:00:00.000Z","[16476,9170,11980,11980,11980,11980,11980,16477,16477,16477,16477,16477,16476,16476,16476,16476,16475,16475,16475,16475,16475,9170,9170,9170,9170]","[7430,7348,7430,11706,7671,7569,7348,7430,11706,7671,7569,7348,11706,7671,7569,7348,7430,11706,7671,7569,7348,7430,11706,7671,7569]",4888
31536,15288,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Bind",3232,"Teamates Gaming",3783,"Les Zinzins De Lespace",11,13,"standard","2021-07-20T00:00:00.000Z","[15121,12917,12917,12917,12917,13937,13937,13937,13937,13937,16172,16172,16172,16172,16172,16171,16171,16171,16171,16171,15121,15121,15121,15121,12917]","[768,5504,768,9573,4819,713,5504,768,9573,4819,713,5504,768,9573,4819,713,5504,768,9573,4819,713,5504,9573,4819,713]",4888
31845,15391,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4318,"TDI",1749,"FCG Esports",13,4,"standard","2021-07-20T00:00:00.000Z","[753,753,16407,16407,16407,16407,16407,16406,16406,16406,16406,16406,9214,9214,9214,9214,9214,9217,9217,9217,9217,9217,753,753,753]","[7627,7628,10518,16408,13962,7627,7628,10518,16408,13962,7627,7628,10518,16408,13962,7627,7628,10518,16408,13962,7627,7628,10518,16408,13962]",4888
31857,15395,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",2834,"Elo and Muscle",4323,"Chosen Five",13,4,"standard","2021-07-20T00:00:00.000Z","[7909,11708,11708,11708,11708,11708,11707,11707,11707,11707,11707,7910,7910,7910,7910,7910,1206,1206,1206,1206,1206,7909,7909,7909,7909]","[16428,16429,16430,16427,16428,16426,16429,16430,16427,16428,16426,16429,16430,16427,16428,16426,16429,16430,16427,16428,16426,16429,16430,16427,16426]",4888
31641,15323,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",3845,"RedPack eSports",436,"eSuba",11,13,"standard","2021-07-20T00:00:00.000Z","[14873,16238,16238,16238,16238,16238,16237,16237,16237,16237,16237,7818,7818,7818,7818,7818,14873,14873,14873,14873,1641,1641,1641,1641,1641]","[836,836,1333,1303,11744,11745,836,1333,1303,11744,11745,836,1333,1303,11744,11745,1333,1303,11744,11745,836,1333,1303,11744,11745]",4888
31521,15283,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Breeze",4249,"Esports Cyberathletes",3779,"Mantis",13,9,"standard","2021-07-20T00:00:00.000Z","[5371,5371,16163,16163,16163,16163,16163,1471,1471,1471,1471,1471,411,411,411,411,411,2432,2432,2432,2432,2432,5371,5371,5371]","[14749,14748,7257,7659,10373,14749,14748,7257,7659,10373,14749,14748,7257,7659,10373,14749,14748,7257,7659,10373,14749,14748,7257,7659,10373]",4888
31545,15291,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Icebox",514,"Team123",3808,"Average Joe's",11,13,"standard","2021-07-20T00:00:00.000Z","[9351,16481,16481,16481,16481,16480,16480,16480,16480,16480,16478,16478,16478,16478,16478,16479,16479,16479,16479,16479,9351,9351,9351,9351,16481]","[4833,896,1730,2485,4833,1067,896,1730,2485,4833,1067,896,1730,2485,4833,1067,896,1730,2485,4833,1067,896,1730,2485,1067]",4888
31902,15410,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Bind",4326,"Spirit Gaming",4327,"9 Bedes",13,1,"standard","2021-07-20T00:00:00.000Z","[16339,16338,16338,16338,16339,16339,16339,16339,16341,16341,16341,16341,16341,16342,16342,16342,16342,16342,16340,16340,16340,16340,16340,16338,16338]","[16347,16345,16344,16343,16346,16345,16344,16343,16347,16346,16345,16344,16343,16347,16346,16345,16344,16343,16347,16346,16345,16344,16343,16347,16346]",4888
31824,15384,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4314,"Beagles",2750,"PATATERA SQUAD",13,4,"standard","2021-07-20T00:00:00.000Z","[4934,4934,4935,4935,4935,4935,4935,16325,16325,16325,16325,16325,11795,11795,11795,11795,11795,16324,16324,16324,16324,16324,4934,4934,4934]","[1974,2669,14278,7755,409,1974,2669,14278,7755,409,1974,2669,14278,7755,409,1974,2669,14278,7755,409,1974,2669,14278,7755,409]",4888
32071,15469,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",4348,"Gaming Barracks.fi",3033,"Endavant",6,13,"standard","2021-07-20T00:00:00.000Z","[9382,5382,5382,5382,5382,5382,11768,11768,11768,11768,11768,11769,11769,11769,11769,11769,16439,16439,9382,16439,16439,16439,9382,9382,9382]","[1702,16440,7799,2668,1702,1208,16440,7799,2668,1702,1208,16440,7799,2668,1702,1208,16440,7799,1208,2668,1702,1208,16440,7799,2668]",4888
31689,15339,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4289,"SAN",1045,"CGN Esports",3,13,"standard","2021-07-20T00:00:00.000Z","[16258,16258,16258,16258,16258,16259,16255,16255,16255,16255,16255,16256,16256,16256,16256,16257,16257,16257,16257,16257,16259,16259,16259,16259,16256]","[5399,2761,389,45,1769,2761,2761,389,45,1769,5399,1769,45,389,2761,5399,1769,45,389,2761,5399,1769,45,389,5399]",4888
31524,15284,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Breeze",309,"Angry Titans",4248,"SHINY",13,15,"standard","2021-07-20T00:00:00.000Z","[3240,3240,7473,7473,7473,7473,7473,9503,9503,9503,9503,9503,9502,9502,9502,9502,9502,9501,9501,9501,9501,9501,3240,3240,3240]","[9213,16162,9212,16161,10491,9213,16162,9212,16161,10491,9213,16162,9212,16161,10491,9213,16162,9212,16161,10491,9213,16162,9212,16161,10491]",4888
31533,15287,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",4253,"Young Supremacy",2101,"OG",2,13,"standard","2021-07-20T00:00:00.000Z","[11784,11784,11784,11784,16168,16168,16169,16168,16168,16168,16170,16170,16170,16170,16170,11785,11785,11785,11785,11785,16169,16169,11784,16169,16169]","[6354,2721,966,426,6354,6353,426,2721,966,426,6354,6353,2721,966,426,6354,6353,2721,966,426,6354,6353,6353,2721,966]",4888
31920,15416,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Haven",2945,"ReviveMeJett",1712,"IceWolves",13,4,"standard","2021-07-20T00:00:00.000Z","[7425,2192,2192,2192,2192,2192,2266,2266,2266,2266,2266,7701,7701,7701,7701,7701,7703,7703,7703,7703,7703,7425,7425,7425,7425]","[7499,15225,15224,15223,12001,7499,15225,15224,15223,12001,7499,15225,15224,15223,12001,7499,15225,15224,15223,12001,7499,15225,15224,15223,12001]",4888
31575,15301,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Bind",4263,"kapten mint",4264,"Learn 2 Play",14,12,"standard","2021-07-20T00:00:00.000Z","[7380,1695,1695,1695,1695,1695,5403,5403,5403,5403,5403,7588,7588,7588,7588,7588,11723,11723,11723,11723,11723,7380,7380,7380,7380]","[7986,16203,11739,9435,9433,7986,16203,11739,9435,9433,7986,16203,11739,9435,9433,7986,16203,11739,9435,9433,7986,16203,11739,9435,9433]",4888
31908,15412,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Split",4329,"ASCENSION",3195,"qz",0,13,"standard","2021-07-20T00:00:00.000Z","[16349,16351,16351,16351,16351,16351,16352,16352,16352,16352,16352,16350,16350,16350,16350,16350,16348,16348,16348,16348,16348,16349,16349,16349,16349]","[1876,1876,2684,7622,3127,7621,1876,2684,7622,3127,7621,1876,2684,7622,3127,7621,1876,2684,7622,3127,7621,2684,7622,3127,7621]",4888
31593,15307,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",3430,"Rix.GG Lightning",4270,"On Vient CS",13,6,"standard","2021-07-20T00:00:00.000Z","[10269,10269,10269,10269,10270,10270,10270,10270,10270,10266,10266,10266,10266,10266,10267,10267,10267,10267,10267,10268,10268,10268,10268,10268,10269]","[15156,16211,16212,16213,12324,15156,16211,16212,16213,12324,15156,16211,16212,16213,12324,15156,16211,16212,16213,12324,15156,16211,16212,16213,12324]",4888
31539,15289,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Bind",2841,"Dream Team (EU)",4254,"un mix ta peur",13,9,"standard","2021-07-20T00:00:00.000Z","[4948,4949,4949,4949,4949,7996,7996,7996,7996,7996,14805,14805,14805,14805,14805,5502,5502,5502,5502,5502,4948,4948,4948,4948,4949]","[7686,16174,7594,7092,7686,4932,16174,7594,7092,7686,4932,16174,7594,7092,7686,4932,16174,7594,7092,7686,4932,16174,7594,7092,4932]",4888
31623,15317,"VCT Europe 2021 - Stage 3 Challengers 2 - Open Qualifier","Ascent",2191,"Kjottkaker i brun saus",4277,"Fadee Gaming",8,13,"standard","2021-07-20T00:00:00.000Z","[9432,9430,9430,9430,9430,9430,9431,9431,9431,9431,9431,9429,9429,9429,9429,9429,16228,16228,16228,16228,16228,9432,9432,9432,9432]","[9474,14775,9525,1980,9474,916,14775,9525,1980,9474,916,14775,9525,1980,9474,916,14775,9525,1980,9474,916,14775,9525,1980,916]",4888
